combination,emd,System,Tiempo
"(, A); (BE, CE)",0.0,"('ACE', 'BE')",00:00.005716
"(, A); (BF, CE)",0.0,"('ACE', 'BF')",00:00.004989
"(, A); (CD, CE)",0.0,"('ACE', 'CD')",00:00.004686
"(, A); (CE, CE)",0.0,"('ACE', 'CE')",00:00.004031
"(, A); (CF, CE)",0.0,"('ACE', 'CF')",00:00.004720
"(, A); (DE, CE)",0.0,"('ACE', 'DE')",00:00.004995
"(, A); (DF, CE)",0.0,"('ACE', 'DF')",00:00.004708
"(, A); (EF, CE)",0.0,"('ACE', 'EF')",00:00.004000
"(, A); (AB, CF)",0.0,"('ACF', 'AB')",00:00.005701
"(, A); (AC, CF)",0.0,"('ACF', 'AC')",00:00.004790
"(, A); (AD, CF)",0.0,"('ACF', 'AD')",00:00.005074
"(, A); (AE, CF)",0.0,"('ACF', 'AE')",00:00.003712
"(, A); (AF, CF)",0.0,"('ACF', 'AF')",00:00.004925
"(, A); (BC, CF)",0.0,"('ACF', 'BC')",00:00.004994
"(, A); (BD, CF)",0.0,"('ACF', 'BD')",00:00.005046
"(, A); (BE, CF)",0.0,"('ACF', 'BE')",00:00.004718
"(, A); (BF, CF)",0.0,"('ACF', 'BF')",00:00.004007
"(, A); (CD, CF)",0.0,"('ACF', 'CD')",00:00.004706
"(, A); (CE, CF)",0.0,"('ACF', 'CE')",00:00.004006
"(, A); (CF, CF)",0.0,"('ACF', 'CF')",00:00.004691
"(, A); (DE, CF)",0.0,"('ACF', 'DE')",00:00.005009
"(, A); (DF, CF)",0.0,"('ACF', 'DF')",00:00.004689
"(, A); (EF, CF)",0.0,"('ACF', 'EF')",00:00.003987
"(, A); (AB, DE)",0.0,"('ADE', 'AB')",00:00.005114
"(, A); (AC, DE)",0.0,"('ADE', 'AC')",00:00.007599
"(, A); (AD, DE)",0.0,"('ADE', 'AD')",00:00.005998
"(, A); (AE, DE)",0.0,"('ADE', 'AE')",00:00.004697
"(, A); (AF, DE)",0.0,"('ADE', 'AF')",00:00.004997
"(, A); (BC, DE)",0.0,"('ADE', 'BC')",00:00.004111
"(, A); (BD, DE)",0.0,"('ADE', 'BD')",00:00.005712
"(, A); (BE, DE)",0.0,"('ADE', 'BE')",00:00.005309
"(, A); (BF, DE)",0.0,"('ADE', 'BF')",00:00.005650
"(, A); (CD, DE)",0.0,"('ADE', 'CD')",00:00.005034
"(, A); (CE, DE)",0.0,"('ADE', 'CE')",00:00.004618
"(, A); (CF, DE)",0.0,"('ADE', 'CF')",00:00.006102
"(, A); (DE, DE)",0.0,"('ADE', 'DE')",00:00.004689
"(, A); (DF, DE)",0.0,"('ADE', 'DF')",00:00.003997
"(, A); (EF, DE)",0.0,"('ADE', 'EF')",00:00.004696
"(, A); (AB, DF)",0.0,"('ADF', 'AB')",00:00.004938
"(, A); (AC, DF)",0.0,"('ADF', 'AC')",00:00.004752
"(, A); (AD, DF)",0.0,"('ADF', 'AD')",00:00.005947
"(, A); (AE, DF)",0.0,"('ADF', 'AE')",00:00.004785
"(, A); (AF, DF)",0.0,"('ADF', 'AF')",00:00.005004
"(, A); (BC, DF)",0.0,"('ADF', 'BC')",00:00.004700
"(, A); (BD, DF)",0.0,"('ADF', 'BD')",00:00.005636
"(, A); (BE, DF)",0.0,"('ADF', 'BE')",00:00.004944
"(, A); (BF, DF)",0.0,"('ADF', 'BF')",00:00.006695
"(, A); (CD, DF)",0.0,"('ADF', 'CD')",00:00.004760
"(, A); (CE, DF)",0.0,"('ADF', 'CE')",00:00.005653
"(, A); (CF, DF)",0.0,"('ADF', 'CF')",00:00.005058
"(, A); (DE, DF)",0.0,"('ADF', 'DE')",00:00.005696
"(, A); (DF, DF)",0.0,"('ADF', 'DF')",00:00.005002
"(, A); (EF, DF)",0.0,"('ADF', 'EF')",00:00.005701
"(, A); (AB, EF)",0.0,"('AEF', 'AB')",00:00.005695
"(, A); (AC, EF)",0.0,"('AEF', 'AC')",00:00.005003
"(, A); (AD, EF)",0.0,"('AEF', 'AD')",00:00.005723
"(, A); (AE, EF)",0.0,"('AEF', 'AE')",00:00.004995
"(, A); (AF, EF)",0.0,"('AEF', 'AF')",00:00.005720
"(, A); (BC, EF)",0.0,"('AEF', 'BC')",00:00.005021
"(, A); (BD, EF)",0.0,"('AEF', 'BD')",00:00.004697
"(, A); (BE, EF)",0.0,"('AEF', 'BE')",00:00.005589
"(, A); (BF, EF)",0.0,"('AEF', 'BF')",00:00.006926
"(, A); (CD, EF)",0.0,"('AEF', 'CD')",00:00.007167
"(, A); (CE, EF)",0.0,"('AEF', 'CE')",00:00.004822
"(, A); (CF, EF)",0.0,"('AEF', 'CF')",00:00.003960
"(, A); (DE, EF)",0.0,"('AEF', 'DE')",00:00.004642
"(, A); (DF, EF)",0.0,"('AEF', 'DF')",00:00.004997
"(, A); (EF, EF)",0.0,"('AEF', 'EF')",00:00.004661
"(, B); (AB, CD)",0.0,"('BCD', 'AB')",00:00.004997
"(, B); (AC, CD)",0.0,"('BCD', 'AC')",00:00.004711
"(, B); (AD, CD)",0.0,"('BCD', 'AD')",00:00.003996
"(, B); (AE, CD)",0.0,"('BCD', 'AE')",00:00.004644
"(, B); (AF, CD)",0.0,"('BCD', 'AF')",00:00.005007
"(, B); (BC, CD)",0.0,"('BCD', 'BC')",00:00.004593
"(, B); (BD, CD)",0.0,"('BCD', 'BD')",00:00.003983
"(, B); (BE, CD)",0.0,"('BCD', 'BE')",00:00.004701
"(, B); (BF, CD)",0.0,"('BCD', 'BF')",00:00.005045
"(, B); (CD, CD)",0.0,"('BCD', 'CD')",00:00.005078
"(, B); (CE, CD)",0.0,"('BCD', 'CE')",00:00.004941
"(, B); (CF, CD)",0.0,"('BCD', 'CF')",00:00.004742
"(, B); (DE, CD)",0.0,"('BCD', 'DE')",00:00.004034
"(, B); (DF, CD)",0.0,"('BCD', 'DF')",00:00.003728
"(, B); (EF, CD)",0.0,"('BCD', 'EF')",00:00.004002
"(, B); (AB, CE)",0.0,"('BCE', 'AB')",00:00.004825
"(, B); (AC, CE)",0.0,"('BCE', 'AC')",00:00.005508
"(, B); (AD, CE)",0.0,"('BCE', 'AD')",00:00.005718
"(, B); (AE, CE)",0.0,"('BCE', 'AE')",00:00.004006
"(, B); (AF, CE)",0.0,"('BCE', 'AF')",00:00.004005
"(, B); (BC, CE)",0.0,"('BCE', 'BC')",00:00.005504
"(, B); (BD, CE)",0.0,"('BCE', 'BD')",00:00.005109
"(, B); (BE, CE)",0.0,"('BCE', 'BE')",00:00.004408
"(, B); (BF, CE)",0.0,"('BCE', 'BF')",00:00.003998
"(, B); (CD, CE)",0.0,"('BCE', 'CD')",00:00.004632
"(, B); (CE, CE)",0.0,"('BCE', 'CE')",00:00.004001
"(, B); (CF, CE)",0.0,"('BCE', 'CF')",00:00.004741
"(, B); (DE, CE)",0.0,"('BCE', 'DE')",00:00.004009
"(, B); (DF, CE)",0.0,"('BCE', 'DF')",00:00.006516
"(, B); (EF, CE)",0.0,"('BCE', 'EF')",00:00.005551
"(, B); (AB, CF)",0.0,"('BCF', 'AB')",00:00.005011
"(, B); (AC, CF)",0.0,"('BCF', 'AC')",00:00.006767
"(, B); (AD, CF)",0.0,"('BCF', 'AD')",00:00.004343
"(, B); (AE, CF)",0.0,"('BCF', 'AE')",00:00.004617
"(, B); (AF, CF)",0.0,"('BCF', 'AF')",00:00.004505
"(, B); (BC, CF)",0.0,"('BCF', 'BC')",00:00.004508
"(, B); (BD, CF)",0.0,"('BCF', 'BD')",00:00.004633
"(, B); (BE, CF)",0.0,"('BCF', 'BE')",00:00.004880
"(, B); (BF, CF)",0.0,"('BCF', 'BF')",00:00.004502
"(, B); (CD, CF)",0.0,"('BCF', 'CD')",00:00.005006
"(, B); (CE, CF)",0.0,"('BCF', 'CE')",00:00.005615
"(, B); (CF, CF)",0.0,"('BCF', 'CF')",00:00.004990
"(, B); (DE, CF)",0.0,"('BCF', 'DE')",00:00.004515
"(, B); (DF, CF)",0.0,"('BCF', 'DF')",00:00.004981
"(, B); (EF, CF)",0.0,"('BCF', 'EF')",00:00.004540
"(, B); (AB, DE)",0.0,"('BDE', 'AB')",00:00.004084
"(, B); (AC, DE)",0.0,"('BDE', 'AC')",00:00.005145
"(, B); (AD, DE)",0.0,"('BDE', 'AD')",00:00.004999
"(, B); (AE, DE)",0.0,"('BDE', 'AE')",00:00.004540
"(, B); (AF, DE)",0.0,"('BDE', 'AF')",00:00.004999
"(, B); (BC, DE)",0.0,"('BDE', 'BC')",00:00.005652
"(, B); (BD, DE)",0.0,"('BDE', 'BD')",00:00.005605
"(, B); (BE, DE)",0.0,"('BDE', 'BE')",00:00.005111
"(, B); (BF, DE)",0.0,"('BDE', 'BF')",00:00.005728
"(, B); (CD, DE)",0.0,"('BDE', 'CD')",00:00.005102
"(, B); (CE, DE)",0.0,"('BDE', 'CE')",00:00.005513
"(, B); (CF, DE)",0.0,"('BDE', 'CF')",00:00.004888
"(, B); (DE, DE)",0.0,"('BDE', 'DE')",00:00.004811
"(, B); (DF, DE)",0.0,"('BDE', 'DF')",00:00.004896
"(, B); (EF, DE)",0.0,"('BDE', 'EF')",00:00.004614
"(, B); (AB, DF)",0.0,"('BDF', 'AB')",00:00.004894
"(, B); (AC, DF)",0.0,"('BDF', 'AC')",00:00.005726
"(, B); (AD, DF)",0.0,"('BDF', 'AD')",00:00.005749
"(, B); (AE, DF)",0.0,"('BDF', 'AE')",00:00.006853
"(, B); (AF, DF)",0.0,"('BDF', 'AF')",00:00.005747
"(, B); (BC, DF)",0.0,"('BDF', 'BC')",00:00.005641
"(, B); (BD, DF)",0.0,"('BDF', 'BD')",00:00.004995
"(, B); (BE, DF)",0.0,"('BDF', 'BE')",00:00.005445
"(, B); (BF, DF)",0.0,"('BDF', 'BF')",00:00.006003
"(, B); (CD, DF)",0.0,"('BDF', 'CD')",00:00.004384
"(, B); (CE, DF)",0.0,"('BDF', 'CE')",00:00.004145
"(, B); (CF, DF)",0.0,"('BDF', 'CF')",00:00.005524
"(, B); (DE, DF)",0.0,"('BDF', 'DE')",00:00.005001
"(, B); (DF, DF)",0.0,"('BDF', 'DF')",00:00.004021
"(, B); (EF, DF)",0.0,"('BDF', 'EF')",00:00.004521
"(, B); (AB, EF)",0.0,"('BEF', 'AB')",00:00.005021
"(, B); (AC, EF)",0.0,"('BEF', 'AC')",00:00.004526
"(, B); (AD, EF)",0.0,"('BEF', 'AD')",00:00.005023
"(, B); (AE, EF)",0.0,"('BEF', 'AE')",00:00.005509
"(, B); (AF, EF)",0.0,"('BEF', 'AF')",00:00.004999
"(, B); (BC, EF)",0.0,"('BEF', 'BC')",00:00.004546
"(, B); (BD, EF)",0.0,"('BEF', 'BD')",00:00.005020
"(, B); (BE, EF)",0.0,"('BEF', 'BE')",00:00.005540
"(, B); (BF, EF)",0.0,"('BEF', 'BF')",00:00.004999
"(, B); (CD, EF)",0.0,"('BEF', 'CD')",00:00.004576
"(, B); (CE, EF)",0.0,"('BEF', 'CE')",00:00.005002
"(, B); (CF, EF)",0.0,"('BEF', 'CF')",00:00.005540
"(, B); (DE, EF)",0.0,"('BEF', 'DE')",00:00.004984
"(, B); (DF, EF)",0.0,"('BEF', 'DF')",00:00.004579
"(, B); (EF, EF)",0.0,"('BEF', 'EF')",00:00.004542
"(, C); (AB, DE)",0.0,"('CDE', 'AB')",00:00.005532
"(, C); (AC, DE)",0.0,"('CDE', 'AC')",00:00.005002
"(, C); (AD, DE)",0.0,"('CDE', 'AD')",00:00.005196
"(, C); (AE, DE)",0.0,"('CDE', 'AE')",00:00.005477
"(, C); (AF, DE)",0.0,"('CDE', 'AF')",00:00.005103
"(, C); (BC, DE)",0.0,"('CDE', 'BC')",00:00.005627
"(, C); (BD, DE)",0.0,"('CDE', 'BD')",00:00.005004
"(, C); (BE, DE)",0.0,"('CDE', 'BE')",00:00.005613
"(, C); (BF, DE)",0.0,"('CDE', 'BF')",00:00.005001
"(, C); (CD, DE)",0.0,"('CDE', 'CD')",00:00.004512
"(, C); (CE, DE)",0.0,"('CDE', 'CE')",00:00.007543
"(, C); (CF, DE)",0.0,"('CDE', 'CF')",00:00.004999
"(, C); (DE, DE)",0.0,"('CDE', 'DE')",00:00.005820
"(, C); (DF, DE)",0.0,"('CDE', 'DF')",00:00.004952
"(, C); (EF, DE)",0.0,"('CDE', 'EF')",00:00.004723
"(, C); (AB, DF)",0.0,"('CDF', 'AB')",00:00.005621
"(, C); (AC, DF)",0.0,"('CDF', 'AC')",00:00.005794
"(, C); (AD, DF)",0.0,"('CDF', 'AD')",00:00.005003
"(, C); (AE, DF)",0.0,"('CDF', 'AE')",00:00.004997
"(, C); (AF, DF)",0.0,"('CDF', 'AF')",00:00.004543
"(, C); (BC, DF)",0.0,"('CDF', 'BC')",00:00.003998
"(, C); (BD, DF)",0.0,"('CDF', 'BD')",00:00.004190
"(, C); (BE, DF)",0.0,"('CDF', 'BE')",00:00.004983
"(, C); (BF, DF)",0.0,"('CDF', 'BF')",00:00.004551
"(, C); (CD, DF)",0.0,"('CDF', 'CD')",00:00.004979
"(, C); (CE, DF)",0.0,"('CDF', 'CE')",00:00.004553
"(, C); (CF, DF)",0.0,"('CDF', 'CF')",00:00.004007
"(, C); (DE, DF)",0.0,"('CDF', 'DE')",00:00.004556
"(, C); (DF, DF)",0.0,"('CDF', 'DF')",00:00.005023
"(, C); (EF, DF)",0.0,"('CDF', 'EF')",00:00.005602
"(, C); (AB, EF)",0.0,"('CEF', 'AB')",00:00.005602
"(, C); (AC, EF)",0.0,"('CEF', 'AC')",00:00.005009
"(, C); (AD, EF)",0.0,"('CEF', 'AD')",00:00.004217
"(, C); (AE, EF)",0.0,"('CEF', 'AE')",00:00.005103
"(, C); (AF, EF)",0.0,"('CEF', 'AF')",00:00.004606
"(, C); (BC, EF)",0.0,"('CEF', 'BC')",00:00.004003
"(, C); (BD, EF)",0.0,"('CEF', 'BD')",00:00.006225
"(, C); (BE, EF)",0.0,"('CEF', 'BE')",00:00.003999
"(, C); (BF, EF)",0.0,"('CEF', 'BF')",00:00.006985
"(, C); (CD, EF)",0.0,"('CEF', 'CD')",00:00.005107
"(, C); (CE, EF)",0.0,"('CEF', 'CE')",00:00.004717
"(, C); (CF, EF)",0.0,"('CEF', 'CF')",00:00.005001
"(, C); (DE, EF)",0.0,"('CEF', 'DE')",00:00.004098
"(, C); (DF, EF)",0.0,"('CEF', 'DF')",00:00.006168
"(, C); (EF, EF)",0.0,"('CEF', 'EF')",00:00.005005
"(, D); (AB, EF)",0.0,"('DEF', 'AB')",00:00.004508
"(, D); (AC, EF)",0.0,"('DEF', 'AC')",00:00.005002
"(, D); (AD, EF)",0.0,"('DEF', 'AD')",00:00.005237
"(, D); (AE, EF)",0.0,"('DEF', 'AE')",00:00.005749
"(, D); (AF, EF)",0.0,"('DEF', 'AF')",00:00.005898
"(, D); (BC, EF)",0.0,"('DEF', 'BC')",00:00.004507
"(, D); (BD, EF)",0.0,"('DEF', 'BD')",00:00.004000
"(, D); (BE, EF)",0.0,"('DEF', 'BE')",00:00.005509
"(, D); (BF, EF)",0.0,"('DEF', 'BF')",00:00.004505
"(, D); (CD, EF)",0.0,"('DEF', 'CD')",00:00.005507
"(, D); (CE, EF)",0.0,"('DEF', 'CE')",00:00.005000
"(, D); (CF, EF)",0.0,"('DEF', 'CF')",00:00.004006
"(, D); (DE, EF)",0.0,"('DEF', 'DE')",00:00.004502
"(, D); (DF, EF)",0.0,"('DEF', 'DF')",00:00.004002
"(, D); (EF, EF)",0.0,"('DEF', 'EF')",00:00.004502
"(, A); (ABC, BC)",0.125,"('ABC', 'ABC')",00:00.011511
"(, A); (ABD, BC)",0.125,"('ABC', 'ABD')",00:00.010507
"(, A); (ABE, BC)",0.125,"('ABC', 'ABE')",00:00.010507
"(, A); (ABF, BC)",0.125,"('ABC', 'ABF')",00:00.011508
"(, A); (ACD, BC)",0.125,"('ABC', 'ACD')",00:00.011714
"(, A); (ACE, BC)",0.125,"('ABC', 'ACE')",00:00.011755
"(, A); (ACF, BC)",0.125,"('ABC', 'ACF')",00:00.011366
"(, A); (ADE, BC)",0.125,"('ABC', 'ADE')",00:00.011727
"(, A); (ADF, BC)",0.125,"('ABC', 'ADF')",00:00.011583
"(, A); (AEF, BC)",0.125,"('ABC', 'AEF')",00:00.014074
"(, A); (BCD, BC)",0.125,"('ABC', 'BCD')",00:00.013513
"(, A); (BCE, BC)",0.125,"('ABC', 'BCE')",00:00.017259
"(, A); (BCF, BC)",0.125,"('ABC', 'BCF')",00:00.012549
"(, A); (BDE, BC)",0.125,"('ABC', 'BDE')",00:00.012015
"(, A); (BDF, BC)",0.125,"('ABC', 'BDF')",00:00.010509
"(, A); (BEF, BC)",0.125,"('ABC', 'BEF')",00:00.010509
"(, A); (CDE, BC)",0.125,"('ABC', 'CDE')",00:00.011510
"(, A); (CDF, BC)",0.125,"('ABC', 'CDF')",00:00.011507
"(, A); (CEF, BC)",0.125,"('ABC', 'CEF')",00:00.011182
"(, A); (DEF, BC)",0.125,"('ABC', 'DEF')",00:00.012510
"(, A); (ABC, BD)",0.125,"('ABD', 'ABC')",00:00.012060
"(, A); (ABD, BD)",0.125,"('ABD', 'ABD')",00:00.011073
"(, A); (ABE, BD)",0.125,"('ABD', 'ABE')",00:00.011543
"(, A); (ABF, BD)",0.125,"('ABD', 'ABF')",00:00.011511
"(, A); (ACD, BD)",0.125,"('ABD', 'ACD')",00:00.013139
"(, A); (ACE, BD)",0.125,"('ABD', 'ACE')",00:00.012483
"(, A); (ACF, BD)",0.125,"('ABD', 'ACF')",00:00.012663
"(, A); (ADE, BD)",0.125,"('ABD', 'ADE')",00:00.013777
"(, A); (ADF, BD)",0.125,"('ABD', 'ADF')",00:00.011506
"(, A); (AEF, BD)",0.125,"('ABD', 'AEF')",00:00.012014
"(, A); (BCD, BD)",0.125,"('ABD', 'BCD')",00:00.011508
"(, A); (BCE, BD)",0.125,"('ABD', 'BCE')",00:00.011509
"(, A); (BCF, BD)",0.125,"('ABD', 'BCF')",00:00.010511
"(, A); (BDE, BD)",0.125,"('ABD', 'BDE')",00:00.011509
"(, A); (BDF, BD)",0.125,"('ABD', 'BDF')",00:00.011508
"(, A); (BEF, BD)",0.125,"('ABD', 'BEF')",00:00.011508
"(, A); (CDE, BD)",0.125,"('ABD', 'CDE')",00:00.011508
"(, A); (CDF, BD)",0.125,"('ABD', 'CDF')",00:00.011044
"(, A); (CEF, BD)",0.125,"('ABD', 'CEF')",00:00.011743
"(, A); (DEF, BD)",0.125,"('ABD', 'DEF')",00:00.011574
"(, A); (ABC, BE)",0.125,"('ABE', 'ABC')",00:00.011532
"(, A); (ABD, BE)",0.125,"('ABE', 'ABD')",00:00.011178
"(, A); (ABE, BE)",0.125,"('ABE', 'ABE')",00:00.012700
"(, A); (ABF, BE)",0.125,"('ABE', 'ABF')",00:00.014169
"(, A); (ACD, BE)",0.125,"('ABE', 'ACD')",00:00.014059
"(, A); (ACE, BE)",0.125,"('ABE', 'ACE')",00:00.012037
"(, A); (ACF, BE)",0.125,"('ABE', 'ACF')",00:00.013040
"(, A); (ADE, BE)",0.125,"('ABE', 'ADE')",00:00.012078
"(, A); (ADF, BE)",0.125,"('ABE', 'ADF')",00:00.011185
"(, A); (AEF, BE)",0.125,"('ABE', 'AEF')",00:00.012525
"(, A); (BCD, BE)",0.125,"('ABE', 'BCD')",00:00.011126
"(, A); (BCE, BE)",0.125,"('ABE', 'BCE')",00:00.012280
