combination,emd,System,Tiempo
"(['F']); (['BN', 'EN', 'A', 'B', 'C', 'D'])",0.25,"('ABCDF', 'BE')",00:00.032263
"(['F']); (['BN', 'FN', 'A', 'B', 'C', 'D'])",0.25,"('ABCDF', 'BF')",00:00.027888
"(['F']); (['CN', 'DN', 'A', 'B', 'C', 'D'])",0.25,"('ABCDF', 'CD')",00:00.029252
"(['F']); (['CN', 'EN', 'A', 'B', 'C', 'D'])",0.25,"('ABCDF', 'CE')",00:00.035992
"(['F']); (['CN', 'FN', 'A', 'B', 'C', 'D'])",0.25,"('ABCDF', 'CF')",00:00.034122
"(['F']); (['DN', 'EN', 'A', 'B', 'C', 'D'])",0.25,"('ABCDF', 'DE')",00:00.029322
"(['F']); (['DN', 'FN', 'A', 'B', 'C', 'D'])",0.25,"('ABCDF', 'DF')",00:00.032287
"(['F']); (['EN', 'FN', 'A', 'B', 'C', 'D'])",0.25,"('ABCDF', 'EF')",00:00.037526
"(['F']); (['AN', 'BN', 'A', 'B', 'C', 'E'])",0.25,"('ABCEF', 'AB')",00:00.030693
"(['F']); (['AN', 'CN', 'A', 'B', 'C', 'E'])",0.25,"('ABCEF', 'AC')",00:00.037204
"(['F']); (['AN', 'DN', 'A', 'B', 'C', 'E'])",0.25,"('ABCEF', 'AD')",00:00.034724
"(['F']); (['AN', 'EN', 'A', 'B', 'C', 'E'])",0.25,"('ABCEF', 'AE')",00:00.038084
"(['F']); (['AN', 'FN', 'A', 'B', 'C', 'E'])",0.25,"('ABCEF', 'AF')",00:00.033257
"(['F']); (['BN', 'CN', 'A', 'B', 'C', 'E'])",0.25,"('ABCEF', 'BC')",00:00.027690
"(['F']); (['BN', 'DN', 'A', 'B', 'C', 'E'])",0.25,"('ABCEF', 'BD')",00:00.032849
"(['F']); (['BN', 'EN', 'A', 'B', 'C', 'E'])",0.25,"('ABCEF', 'BE')",00:00.040107
"(['F']); (['BN', 'FN', 'A', 'B', 'C', 'E'])",0.25,"('ABCEF', 'BF')",00:00.031743
"(['F']); (['CN', 'DN', 'A', 'B', 'C', 'E'])",0.25,"('ABCEF', 'CD')",00:00.029839
"(['F']); (['CN', 'EN', 'A', 'B', 'C', 'E'])",0.25,"('ABCEF', 'CE')",00:00.036864
"(['F']); (['CN', 'FN', 'A', 'B', 'C', 'E'])",0.25,"('ABCEF', 'CF')",00:00.033083
"(['F']); (['DN', 'EN', 'A', 'B', 'C', 'E'])",0.25,"('ABCEF', 'DE')",00:00.029887
"(['F']); (['DN', 'FN', 'A', 'B', 'C', 'E'])",0.25,"('ABCEF', 'DF')",00:00.028416
"(['F']); (['EN', 'FN', 'A', 'B', 'C', 'E'])",0.25,"('ABCEF', 'EF')",00:00.026718
"(['F']); (['AN', 'BN', 'A', 'B', 'D', 'E'])",0.25,"('ABDEF', 'AB')",00:00.039987
"(['F']); (['AN', 'CN', 'A', 'B', 'D', 'E'])",0.25,"('ABDEF', 'AC')",00:00.039912
"(['F']); (['AN', 'DN', 'A', 'B', 'D', 'E'])",0.25,"('ABDEF', 'AD')",00:00.035162
"(['F']); (['AN', 'EN', 'A', 'B', 'D', 'E'])",0.25,"('ABDEF', 'AE')",00:00.040926
"(['F']); (['AN', 'FN', 'A', 'B', 'D', 'E'])",0.25,"('ABDEF', 'AF')",00:00.039753
"(['F']); (['BN', 'CN', 'A', 'B', 'D', 'E'])",0.25,"('ABDEF', 'BC')",00:00.043116
"(['F']); (['BN', 'DN', 'A', 'B', 'D', 'E'])",0.25,"('ABDEF', 'BD')",00:00.035636
"(['F']); (['BN', 'EN', 'A', 'B', 'D', 'E'])",0.25,"('ABDEF', 'BE')",00:00.025759
"(['F']); (['BN', 'FN', 'A', 'B', 'D', 'E'])",0.25,"('ABDEF', 'BF')",00:00.026578
"(['F']); (['CN', 'DN', 'A', 'B', 'D', 'E'])",0.25,"('ABDEF', 'CD')",00:00.033456
"(['F']); (['CN', 'EN', 'A', 'B', 'D', 'E'])",0.25,"('ABDEF', 'CE')",00:00.034422
"(['F']); (['CN', 'FN', 'A', 'B', 'D', 'E'])",0.25,"('ABDEF', 'CF')",00:00.028456
"(['F']); (['DN', 'EN', 'A', 'B', 'D', 'E'])",0.25,"('ABDEF', 'DE')",00:00.028815
"(['F']); (['DN', 'FN', 'A', 'B', 'D', 'E'])",0.25,"('ABDEF', 'DF')",00:00.027447
"(['F']); (['EN', 'FN', 'A', 'B', 'D', 'E'])",0.25,"('ABDEF', 'EF')",00:00.023106
"(['F']); (['AN', 'BN', 'A', 'C', 'D', 'E'])",0.25,"('ACDEF', 'AB')",00:00.020196
"(['F']); (['AN', 'CN', 'A', 'C', 'D', 'E'])",0.25,"('ACDEF', 'AC')",00:00.029724
"(['F']); (['AN', 'DN', 'A', 'C', 'D', 'E'])",0.25,"('ACDEF', 'AD')",00:00.022283
"(['F']); (['AN', 'EN', 'A', 'C', 'D', 'E'])",0.25,"('ACDEF', 'AE')",00:00.031512
"(['F']); (['AN', 'FN', 'A', 'C', 'D', 'E'])",0.25,"('ACDEF', 'AF')",00:00.041540
"(['F']); (['BN', 'CN', 'A', 'C', 'D', 'E'])",0.25,"('ACDEF', 'BC')",00:00.041703
"(['F']); (['BN', 'DN', 'A', 'C', 'D', 'E'])",0.25,"('ACDEF', 'BD')",00:00.043929
"(['F']); (['BN', 'EN', 'A', 'C', 'D', 'E'])",0.25,"('ACDEF', 'BE')",00:00.023674
"(['F']); (['BN', 'FN', 'A', 'C', 'D', 'E'])",0.25,"('ACDEF', 'BF')",00:00.017729
"(['F']); (['CN', 'DN', 'A', 'C', 'D', 'E'])",0.25,"('ACDEF', 'CD')",00:00.015886
"(['F']); (['CN', 'EN', 'A', 'C', 'D', 'E'])",0.25,"('ACDEF', 'CE')",00:00.029840
"(['F']); (['CN', 'FN', 'A', 'C', 'D', 'E'])",0.25,"('ACDEF', 'CF')",00:00.045268
"(['F']); (['DN', 'EN', 'A', 'C', 'D', 'E'])",0.25,"('ACDEF', 'DE')",00:00.042054
"(['F']); (['DN', 'FN', 'A', 'C', 'D', 'E'])",0.25,"('ACDEF', 'DF')",00:00.037116
"(['F']); (['EN', 'FN', 'A', 'C', 'D', 'E'])",0.25,"('ACDEF', 'EF')",00:00.018708
"(['F']); (['AN', 'BN', 'B', 'C', 'D', 'E'])",0.25,"('BCDEF', 'AB')",00:00.016884
"(['F']); (['AN', 'CN', 'B', 'C', 'D', 'E'])",0.25,"('BCDEF', 'AC')",00:00.014808
"(['F']); (['AN', 'DN', 'B', 'C', 'D', 'E'])",0.25,"('BCDEF', 'AD')",00:00.040035
"(['F']); (['AN', 'EN', 'B', 'C', 'D', 'E'])",0.25,"('BCDEF', 'AE')",00:00.021882
"(['F']); (['AN', 'FN', 'B', 'C', 'D', 'E'])",0.25,"('BCDEF', 'AF')",00:00.017254
"(['F']); (['BN', 'CN', 'B', 'C', 'D', 'E'])",0.25,"('BCDEF', 'BC')",00:00.023931
"(['F']); (['BN', 'DN', 'B', 'C', 'D', 'E'])",0.25,"('BCDEF', 'BD')",00:00.025189
"(['F']); (['BN', 'EN', 'B', 'C', 'D', 'E'])",0.25,"('BCDEF', 'BE')",00:00.025227
"(['F']); (['BN', 'FN', 'B', 'C', 'D', 'E'])",0.25,"('BCDEF', 'BF')",00:00.022433
"(['F']); (['CN', 'DN', 'B', 'C', 'D', 'E'])",0.25,"('BCDEF', 'CD')",00:00.027090
"(['F']); (['CN', 'EN', 'B', 'C', 'D', 'E'])",0.25,"('BCDEF', 'CE')",00:00.026951
"(['F']); (['CN', 'FN', 'B', 'C', 'D', 'E'])",0.25,"('BCDEF', 'CF')",00:00.031709
"(['F']); (['DN', 'EN', 'B', 'C', 'D', 'E'])",0.25,"('BCDEF', 'DE')",00:00.032786
"(['F']); (['DN', 'FN', 'B', 'C', 'D', 'E'])",0.25,"('BCDEF', 'DF')",00:00.023147
"(['F']); (['EN', 'FN', 'B', 'C', 'D', 'E'])",0.25,"('BCDEF', 'EF')",00:00.020485
"(['E']); (['AN', 'BN', 'CN', 'A', 'B', 'C', 'D'])",0.1875,"('ABCDE', 'ABC')",00:00.049966
"(['E']); (['AN', 'BN', 'DN', 'A', 'B', 'C', 'D'])",0.1875,"('ABCDE', 'ABD')",00:00.055867
"(['E']); (['AN', 'BN', 'EN', 'A', 'B', 'C', 'D'])",0.1875,"('ABCDE', 'ABE')",00:00.074541
"(['E']); (['AN', 'BN', 'FN', 'A', 'B', 'C', 'D'])",0.1875,"('ABCDE', 'ABF')",00:00.042567
"(['E']); (['AN', 'CN', 'DN', 'A', 'B', 'C', 'D'])",0.1875,"('ABCDE', 'ACD')",00:00.040209
"(['E']); (['AN', 'CN', 'EN', 'A', 'B', 'C', 'D'])",0.1875,"('ABCDE', 'ACE')",00:00.039880
"(['E']); (['AN', 'CN', 'FN', 'A', 'B', 'C', 'D'])",0.1875,"('ABCDE', 'ACF')",00:00.066011
"(['E']); (['AN', 'DN', 'EN', 'A', 'B', 'C', 'D'])",0.1875,"('ABCDE', 'ADE')",00:00.053326
"(['E']); (['AN', 'DN', 'FN', 'A', 'B', 'C', 'D'])",0.1875,"('ABCDE', 'ADF')",00:00.055416
"(['E']); (['AN', 'EN', 'FN', 'A', 'B', 'C', 'D'])",0.1875,"('ABCDE', 'AEF')",00:00.059021
"(['E']); (['BN', 'CN', 'DN', 'A', 'B', 'C', 'D'])",0.1875,"('ABCDE', 'BCD')",00:00.075057
"(['E']); (['BN', 'CN', 'EN', 'A', 'B', 'C', 'D'])",0.1875,"('ABCDE', 'BCE')",00:00.078361
"(['E']); (['BN', 'CN', 'FN', 'A', 'B', 'C', 'D'])",0.1875,"('ABCDE', 'BCF')",00:00.057701
"(['E']); (['BN', 'DN', 'EN', 'A', 'B', 'C', 'D'])",0.1875,"('ABCDE', 'BDE')",00:00.052627
"(['E']); (['BN', 'DN', 'FN', 'A', 'B', 'C', 'D'])",0.1875,"('ABCDE', 'BDF')",00:00.057264
"(['E']); (['BN', 'EN', 'FN', 'A', 'B', 'C', 'D'])",0.1875,"('ABCDE', 'BEF')",00:00.077595
"(['E']); (['CN', 'DN', 'EN', 'A', 'B', 'C', 'D'])",0.1875,"('ABCDE', 'CDE')",00:00.047166
"(['E']); (['CN', 'DN', 'FN', 'A', 'B', 'C', 'D'])",0.1875,"('ABCDE', 'CDF')",00:00.046330
"(['E']); (['CN', 'EN', 'FN', 'A', 'B', 'C', 'D'])",0.1875,"('ABCDE', 'CEF')",00:00.065279
"(['E']); (['DN', 'EN', 'FN', 'A', 'B', 'C', 'D'])",0.1875,"('ABCDE', 'DEF')",00:00.059262
"(['F']); (['AN', 'BN', 'CN', 'A', 'B', 'C', 'D'])",0.1875,"('ABCDF', 'ABC')",00:00.056024
"(['F']); (['AN', 'BN', 'DN', 'A', 'B', 'C', 'D'])",0.1875,"('ABCDF', 'ABD')",00:00.075413
"(['F']); (['AN', 'BN', 'EN', 'A', 'B', 'C', 'D'])",0.1875,"('ABCDF', 'ABE')",00:00.046158
"(['F']); (['AN', 'BN', 'FN', 'A', 'B', 'C', 'D'])",0.1875,"('ABCDF', 'ABF')",00:00.054715
"(['F']); (['AN', 'CN', 'DN', 'A', 'B', 'C', 'D'])",0.1875,"('ABCDF', 'ACD')",00:00.073440
"(['F']); (['AN', 'CN', 'EN', 'A', 'B', 'C', 'D'])",0.1875,"('ABCDF', 'ACE')",00:00.073239
"(['F']); (['AN', 'CN', 'FN', 'A', 'B', 'C', 'D'])",0.1875,"('ABCDF', 'ACF')",00:00.069580
"(['F']); (['AN', 'DN', 'EN', 'A', 'B', 'C', 'D'])",0.1875,"('ABCDF', 'ADE')",00:00.063042
"(['F']); (['AN', 'DN', 'FN', 'A', 'B', 'C', 'D'])",0.1875,"('ABCDF', 'ADF')",00:00.075300
"(['F']); (['AN', 'EN', 'FN', 'A', 'B', 'C', 'D'])",0.1875,"('ABCDF', 'AEF')",00:00.063766
"(['F']); (['BN', 'CN', 'DN', 'A', 'B', 'C', 'D'])",0.1875,"('ABCDF', 'BCD')",00:00.047150
"(['F']); (['BN', 'CN', 'EN', 'A', 'B', 'C', 'D'])",0.1875,"('ABCDF', 'BCE')",00:00.056715
"(['F']); (['BN', 'CN', 'FN', 'A', 'B', 'C', 'D'])",0.1875,"('ABCDF', 'BCF')",00:00.041955
"(['F']); (['BN', 'DN', 'EN', 'A', 'B', 'C', 'D'])",0.1875,"('ABCDF', 'BDE')",00:00.063369
"(['F']); (['BN', 'DN', 'FN', 'A', 'B', 'C', 'D'])",0.1875,"('ABCDF', 'BDF')",00:00.070101
"(['F']); (['BN', 'EN', 'FN', 'A', 'B', 'C', 'D'])",0.1875,"('ABCDF', 'BEF')",00:00.056785
"(['F']); (['CN', 'DN', 'EN', 'A', 'B', 'C', 'D'])",0.1875,"('ABCDF', 'CDE')",00:00.049146
"(['F']); (['CN', 'DN', 'FN', 'A', 'B', 'C', 'D'])",0.1875,"('ABCDF', 'CDF')",00:00.049847
"(['F']); (['CN', 'EN', 'FN', 'A', 'B', 'C', 'D'])",0.1875,"('ABCDF', 'CEF')",00:00.043080
"(['F']); (['DN', 'EN', 'FN', 'A', 'B', 'C', 'D'])",0.1875,"('ABCDF', 'DEF')",00:00.040047
"(['F']); (['AN', 'BN', 'CN', 'A', 'B', 'C', 'E'])",0.1875,"('ABCEF', 'ABC')",00:00.045790
"(['F']); (['AN', 'BN', 'DN', 'A', 'B', 'C', 'E'])",0.1875,"('ABCEF', 'ABD')",00:00.068139
"(['F']); (['AN', 'BN', 'EN', 'A', 'B', 'C', 'E'])",0.1875,"('ABCEF', 'ABE')",00:00.055290
"(['F']); (['AN', 'BN', 'FN', 'A', 'B', 'C', 'E'])",0.1875,"('ABCEF', 'ABF')",00:00.047432
"(['F']); (['AN', 'CN', 'DN', 'A', 'B', 'C', 'E'])",0.1875,"('ABCEF', 'ACD')",00:00.047637
"(['F']); (['AN', 'CN', 'EN', 'A', 'B', 'C', 'E'])",0.1875,"('ABCEF', 'ACE')",00:00.056308
"(['F']); (['AN', 'CN', 'FN', 'A', 'B', 'C', 'E'])",0.1875,"('ABCEF', 'ACF')",00:00.059001
"(['F']); (['AN', 'DN', 'EN', 'A', 'B', 'C', 'E'])",0.1875,"('ABCEF', 'ADE')",00:00.044351
"(['F']); (['AN', 'DN', 'FN', 'A', 'B', 'C', 'E'])",0.1875,"('ABCEF', 'ADF')",00:00.054435
"(['F']); (['AN', 'EN', 'FN', 'A', 'B', 'C', 'E'])",0.1875,"('ABCEF', 'AEF')",00:00.079627
"(['F']); (['BN', 'CN', 'DN', 'A', 'B', 'C', 'E'])",0.1875,"('ABCEF', 'BCD')",00:00.082564
"(['F']); (['BN', 'CN', 'EN', 'A', 'B', 'C', 'E'])",0.1875,"('ABCEF', 'BCE')",00:00.077380
"(['F']); (['BN', 'CN', 'FN', 'A', 'B', 'C', 'E'])",0.1875,"('ABCEF', 'BCF')",00:00.066048
"(['F']); (['BN', 'DN', 'EN', 'A', 'B', 'C', 'E'])",0.1875,"('ABCEF', 'BDE')",00:00.052855
"(['F']); (['BN', 'DN', 'FN', 'A', 'B', 'C', 'E'])",0.1875,"('ABCEF', 'BDF')",00:00.068027
"(['F']); (['BN', 'EN', 'FN', 'A', 'B', 'C', 'E'])",0.1875,"('ABCEF', 'BEF')",00:00.069921
"(['F']); (['CN', 'DN', 'EN', 'A', 'B', 'C', 'E'])",0.1875,"('ABCEF', 'CDE')",00:00.065786
"(['F']); (['CN', 'DN', 'FN', 'A', 'B', 'C', 'E'])",0.1875,"('ABCEF', 'CDF')",00:00.072385
"(['F']); (['CN', 'EN', 'FN', 'A', 'B', 'C', 'E'])",0.1875,"('ABCEF', 'CEF')",00:00.049898
"(['F']); (['DN', 'EN', 'FN', 'A', 'B', 'C', 'E'])",0.1875,"('ABCEF', 'DEF')",00:00.036686
"(['F']); (['AN', 'BN', 'CN', 'A', 'B', 'D', 'E'])",0.1875,"('ABDEF', 'ABC')",00:00.031444
"(['F']); (['AN', 'BN', 'DN', 'A', 'B', 'D', 'E'])",0.1875,"('ABDEF', 'ABD')",00:00.036981
"(['F']); (['AN', 'BN', 'EN', 'A', 'B', 'D', 'E'])",0.1875,"('ABDEF', 'ABE')",00:00.034531
"(['F']); (['AN', 'BN', 'FN', 'A', 'B', 'D', 'E'])",0.1875,"('ABDEF', 'ABF')",00:00.040818
"(['F']); (['AN', 'CN', 'DN', 'A', 'B', 'D', 'E'])",0.1875,"('ABDEF', 'ACD')",00:00.058914
"(['F']); (['AN', 'CN', 'EN', 'A', 'B', 'D', 'E'])",0.1875,"('ABDEF', 'ACE')",00:00.073501
"(['F']); (['AN', 'CN', 'FN', 'A', 'B', 'D', 'E'])",0.1875,"('ABDEF', 'ACF')",00:00.053689
"(['F']); (['AN', 'DN', 'EN', 'A', 'B', 'D', 'E'])",0.1875,"('ABDEF', 'ADE')",00:00.046141
"(['F']); (['AN', 'DN', 'FN', 'A', 'B', 'D', 'E'])",0.1875,"('ABDEF', 'ADF')",00:00.044219
"(['F']); (['AN', 'EN', 'FN', 'A', 'B', 'D', 'E'])",0.1875,"('ABDEF', 'AEF')",00:00.046577
"(['F']); (['BN', 'CN', 'DN', 'A', 'B', 'D', 'E'])",0.1875,"('ABDEF', 'BCD')",00:00.054056
"(['F']); (['BN', 'CN', 'EN', 'A', 'B', 'D', 'E'])",0.1875,"('ABDEF', 'BCE')",00:00.063356
"(['F']); (['BN', 'CN', 'FN', 'A', 'B', 'D', 'E'])",0.1875,"('ABDEF', 'BCF')",00:00.097511
"(['F']); (['BN', 'DN', 'EN', 'A', 'B', 'D', 'E'])",0.1875,"('ABDEF', 'BDE')",00:00.052654
"(['F']); (['BN', 'DN', 'FN', 'A', 'B', 'D', 'E'])",0.1875,"('ABDEF', 'BDF')",00:00.056426
"(['F']); (['BN', 'EN', 'FN', 'A', 'B', 'D', 'E'])",0.1875,"('ABDEF', 'BEF')",00:00.053940
"(['F']); (['CN', 'DN', 'EN', 'A', 'B', 'D', 'E'])",0.1875,"('ABDEF', 'CDE')",00:00.077597
"(['F']); (['CN', 'DN', 'FN', 'A', 'B', 'D', 'E'])",0.1875,"('ABDEF', 'CDF')",00:00.074562
"(['F']); (['CN', 'EN', 'FN', 'A', 'B', 'D', 'E'])",0.1875,"('ABDEF', 'CEF')",00:00.060155
"(['F']); (['DN', 'EN', 'FN', 'A', 'B', 'D', 'E'])",0.1875,"('ABDEF', 'DEF')",00:00.058582
"(['F']); (['AN', 'BN', 'CN', 'A', 'C', 'D', 'E'])",0.1875,"('ACDEF', 'ABC')",00:00.058378
"(['F']); (['AN', 'BN', 'DN', 'A', 'C', 'D', 'E'])",0.1875,"('ACDEF', 'ABD')",00:00.045094
"(['F']); (['AN', 'BN', 'EN', 'A', 'C', 'D', 'E'])",0.1875,"('ACDEF', 'ABE')",00:00.045274
"(['F']); (['AN', 'BN', 'FN', 'A', 'C', 'D', 'E'])",0.1875,"('ACDEF', 'ABF')",00:00.080731
"(['F']); (['AN', 'CN', 'DN', 'A', 'C', 'D', 'E'])",0.1875,"('ACDEF', 'ACD')",00:00.057613
"(['F']); (['AN', 'CN', 'EN', 'A', 'C', 'D', 'E'])",0.1875,"('ACDEF', 'ACE')",00:00.063179
"(['F']); (['AN', 'CN', 'FN', 'A', 'C', 'D', 'E'])",0.1875,"('ACDEF', 'ACF')",00:00.055987
"(['F']); (['AN', 'DN', 'EN', 'A', 'C', 'D', 'E'])",0.1875,"('ACDEF', 'ADE')",00:00.073610
"(['F']); (['AN', 'DN', 'FN', 'A', 'C', 'D', 'E'])",0.1875,"('ACDEF', 'ADF')",00:00.075085
"(['F']); (['AN', 'EN', 'FN', 'A', 'C', 'D', 'E'])",0.1875,"('ACDEF', 'AEF')",00:00.060412
"(['F']); (['BN', 'CN', 'DN', 'A', 'C', 'D', 'E'])",0.1875,"('ACDEF', 'BCD')",00:00.048411
"(['F']); (['BN', 'CN', 'EN', 'A', 'C', 'D', 'E'])",0.1875,"('ACDEF', 'BCE')",00:00.053218
"(['F']); (['BN', 'CN', 'FN', 'A', 'C', 'D', 'E'])",0.1875,"('ACDEF', 'BCF')",00:00.072038
"(['F']); (['BN', 'DN', 'EN', 'A', 'C', 'D', 'E'])",0.1875,"('ACDEF', 'BDE')",00:00.067944
"(['F']); (['BN', 'DN', 'FN', 'A', 'C', 'D', 'E'])",0.1875,"('ACDEF', 'BDF')",00:00.042885
"(['F']); (['BN', 'EN', 'FN', 'A', 'C', 'D', 'E'])",0.1875,"('ACDEF', 'BEF')",00:00.035482
"(['F']); (['CN', 'DN', 'EN', 'A', 'C', 'D', 'E'])",0.1875,"('ACDEF', 'CDE')",00:00.063984
"(['F']); (['CN', 'DN', 'FN', 'A', 'C', 'D', 'E'])",0.1875,"('ACDEF', 'CDF')",00:00.072647
"(['F']); (['CN', 'EN', 'FN', 'A', 'C', 'D', 'E'])",0.1875,"('ACDEF', 'CEF')",00:00.056235
"(['F']); (['DN', 'EN', 'FN', 'A', 'C', 'D', 'E'])",0.1875,"('ACDEF', 'DEF')",00:00.049578
"(['F']); (['AN', 'BN', 'CN', 'B', 'C', 'D', 'E'])",0.1875,"('BCDEF', 'ABC')",00:00.068256
"(['F']); (['AN', 'BN', 'DN', 'B', 'C', 'D', 'E'])",0.1875,"('BCDEF', 'ABD')",00:00.054263
"(['F']); (['AN', 'BN', 'EN', 'B', 'C', 'D', 'E'])",0.1875,"('BCDEF', 'ABE')",00:00.036479
"(['F']); (['AN', 'BN', 'FN', 'B', 'C', 'D', 'E'])",0.1875,"('BCDEF', 'ABF')",00:00.041193
"(['F']); (['AN', 'CN', 'DN', 'B', 'C', 'D', 'E'])",0.1875,"('BCDEF', 'ACD')",00:00.058789
"(['F']); (['AN', 'CN', 'EN', 'B', 'C', 'D', 'E'])",0.1875,"('BCDEF', 'ACE')",00:00.030931
"(['F']); (['AN', 'CN', 'FN', 'B', 'C', 'D', 'E'])",0.1875,"('BCDEF', 'ACF')",00:00.040039
"(['F']); (['AN', 'DN', 'EN', 'B', 'C', 'D', 'E'])",0.1875,"('BCDEF', 'ADE')",00:00.034566
"(['F']); (['AN', 'DN', 'FN', 'B', 'C', 'D', 'E'])",0.1875,"('BCDEF', 'ADF')",00:00.040364
"(['F']); (['AN', 'EN', 'FN', 'B', 'C', 'D', 'E'])",0.1875,"('BCDEF', 'AEF')",00:00.050614
"(['F']); (['BN', 'CN', 'DN', 'B', 'C', 'D', 'E'])",0.1875,"('BCDEF', 'BCD')",00:00.048477
"(['F']); (['BN', 'CN', 'EN', 'B', 'C', 'D', 'E'])",0.1875,"('BCDEF', 'BCE')",00:00.050967
"(['F']); (['BN', 'CN', 'FN', 'B', 'C', 'D', 'E'])",0.1875,"('BCDEF', 'BCF')",00:00.039277
"(['F']); (['BN', 'DN', 'EN', 'B', 'C', 'D', 'E'])",0.1875,"('BCDEF', 'BDE')",00:00.039920
"(['F']); (['BN', 'DN', 'FN', 'B', 'C', 'D', 'E'])",0.1875,"('BCDEF', 'BDF')",00:00.054948
"(['F']); (['BN', 'EN', 'FN', 'B', 'C', 'D', 'E'])",0.1875,"('BCDEF', 'BEF')",00:00.049741
"(['F']); (['CN', 'DN', 'EN', 'B', 'C', 'D', 'E'])",0.1875,"('BCDEF', 'CDE')",00:00.055395
"(['F']); (['CN', 'DN', 'FN', 'B', 'C', 'D', 'E'])",0.1875,"('BCDEF', 'CDF')",00:00.043087
"(['F']); (['CN', 'EN', 'FN', 'B', 'C', 'D', 'E'])",0.1875,"('BCDEF', 'CEF')",00:00.041052
"(['F']); (['DN', 'EN', 'FN', 'B', 'C', 'D', 'E'])",0.1875,"('BCDEF', 'DEF')",00:00.065388
"(['E']); (['AN', 'BN', 'CN', 'DN', 'A', 'B', 'C', 'D'])",0.10938,"('ABCDE', 'ABCD')",00:00.087421
"(['E']); (['AN', 'BN', 'CN', 'EN', 'A', 'B', 'C', 'D'])",0.10938,"('ABCDE', 'ABCE')",00:00.114504
"(['E']); (['AN', 'BN', 'CN', 'FN', 'A', 'B', 'C', 'D'])",0.10938,"('ABCDE', 'ABCF')",00:00.122341
"(['E']); (['AN', 'BN', 'DN', 'EN', 'A', 'B', 'C', 'D'])",0.10938,"('ABCDE', 'ABDE')",00:00.058313
"(['E']); (['AN', 'BN', 'DN', 'FN', 'A', 'B', 'C', 'D'])",0.10938,"('ABCDE', 'ABDF')",00:00.067104
"(['E']); (['AN', 'BN', 'EN', 'FN', 'A', 'B', 'C', 'D'])",0.10938,"('ABCDE', 'ABEF')",00:00.060208
"(['E']); (['AN', 'CN', 'DN', 'EN', 'A', 'B', 'C', 'D'])",0.10938,"('ABCDE', 'ACDE')",00:00.088659
"(['E']); (['AN', 'CN', 'DN', 'FN', 'A', 'B', 'C', 'D'])",0.10938,"('ABCDE', 'ACDF')",00:00.088557
"(['E']); (['AN', 'CN', 'EN', 'FN', 'A', 'B', 'C', 'D'])",0.10938,"('ABCDE', 'ACEF')",00:00.129938
"(['E']); (['AN', 'DN', 'EN', 'FN', 'A', 'B', 'C', 'D'])",0.10938,"('ABCDE', 'ADEF')",00:00.139874
"(['E']); (['BN', 'CN', 'DN', 'EN', 'A', 'B', 'C', 'D'])",0.10938,"('ABCDE', 'BCDE')",00:00.116534
"(['E']); (['BN', 'CN', 'DN', 'FN', 'A', 'B', 'C', 'D'])",0.10938,"('ABCDE', 'BCDF')",00:00.122354
"(['E']); (['BN', 'CN', 'EN', 'FN', 'A', 'B', 'C', 'D'])",0.10938,"('ABCDE', 'BCEF')",00:00.121579
"(['E']); (['BN', 'DN', 'EN', 'FN', 'A', 'B', 'C', 'D'])",0.10938,"('ABCDE', 'BDEF')",00:00.099834
"(['E']); (['CN', 'DN', 'EN', 'FN', 'A', 'B', 'C', 'D'])",0.10938,"('ABCDE', 'CDEF')",00:00.086947
"(['F']); (['AN', 'BN', 'CN', 'DN', 'A', 'B', 'C', 'D'])",0.10938,"('ABCDF', 'ABCD')",00:00.079890
"(['F']); (['AN', 'BN', 'CN', 'EN', 'A', 'B', 'C', 'D'])",0.10938,"('ABCDF', 'ABCE')",00:00.084893
"(['F']); (['AN', 'BN', 'CN', 'FN', 'A', 'B', 'C', 'D'])",0.10938,"('ABCDF', 'ABCF')",00:00.075321
"(['F']); (['AN', 'BN', 'DN', 'EN', 'A', 'B', 'C', 'D'])",0.10938,"('ABCDF', 'ABDE')",00:00.081226
"(['F']); (['AN', 'BN', 'DN', 'FN', 'A', 'B', 'C', 'D'])",0.10938,"('ABCDF', 'ABDF')",00:00.072981
"(['F']); (['AN', 'BN', 'EN', 'FN', 'A', 'B', 'C', 'D'])",0.10938,"('ABCDF', 'ABEF')",00:00.069685
"(['F']); (['AN', 'CN', 'DN', 'EN', 'A', 'B', 'C', 'D'])",0.10938,"('ABCDF', 'ACDE')",00:00.075105
"(['F']); (['AN', 'CN', 'DN', 'FN', 'A', 'B', 'C', 'D'])",0.10938,"('ABCDF', 'ACDF')",00:00.095472
"(['F']); (['AN', 'CN', 'EN', 'FN', 'A', 'B', 'C', 'D'])",0.10938,"('ABCDF', 'ACEF')",00:00.107730
"(['F']); (['AN', 'DN', 'EN', 'FN', 'A', 'B', 'C', 'D'])",0.10938,"('ABCDF', 'ADEF')",00:00.099936
"(['F']); (['BN', 'CN', 'DN', 'EN', 'A', 'B', 'C', 'D'])",0.10938,"('ABCDF', 'BCDE')",00:00.071272
"(['F']); (['BN', 'CN', 'DN', 'FN', 'A', 'B', 'C', 'D'])",0.10938,"('ABCDF', 'BCDF')",00:00.096411
"(['F']); (['BN', 'CN', 'EN', 'FN', 'A', 'B', 'C', 'D'])",0.10938,"('ABCDF', 'BCEF')",00:00.100786
